51;39;2025-05-26T02:22:08.983Z;mobile_app;pending;cash;35.68;797.39
52;544;2025-10-05T15:52:31.080Z;mobile_app;completed;credit_card;29.34;271.08
53;899;2025-10-30T20:01:47.413Z;marketplace;completed;credit_card;20.13;340.12
54;67;2024-12-15T18:58:37.868Z;web;completed;credit_card;29.11;633.55
55;346;2025-08-04T14:57:54.178Z;physical_store;canceled;cash;13.71;917.07
56;368;2025-10-07T09:06:37.755Z;mobile_app;completed;paypal;32.48;71.22
57;230;2025-05-12T23:39:50.482Z;mobile_app;completed;credit_card;20.19;160.89
58;729;2025-07-21T12:01:28.904Z;web;completed;debit_card;30.85;661.52
59;609;2025-08-17T02:15:58.702Z;web;completed;debit_card;0.79;696.74
60;427;2025-12-10T11:53:33.808Z;physical_store;completed;credit_card;18.98;189.04
61;712;2025-10-04T06:23:32.901Z;web;completed;debit_card;26.5;311.08
62;621;2025-01-20T04:01:50.225Z;mobile_app;completed;pix;20.46;645.8
63;290;2025-02-02T01:19:49.542Z;web;pending;credit_card;24.36;806.76
64;852;2025-02-03T22:24:45.529Z;mobile_app;completed;credit_card;6.41;563.59
65;933;2025-06-04T19:49:29.159Z;mobile_app;completed;credit_card;9.38;41.87
66;92;2025-02-14T01:56:32.714Z;web;pending;debit_card;5.97;114.25
67;524;2025-06-15T16:57:18.493Z;web;pending;credit_card;10.24;256.78
68;304;2025-01-24T04:43:03.162Z;marketplace;completed;credit_card;6.99;65.65
69;298;2025-04-21T19:13:02.366Z;marketplace;pending;credit_card;29.54;142.64
70;777;2025-09-30T01:54:26.684Z;web;completed;credit_card;25.89;367.98
71;916;2025-02-11T11:09:19.228Z;physical_store;refunded;credit_card;29.32;414.49
72;351;2025-03-08T07:29:46.307Z;mobile_app;completed;credit_card;18.26;857.25
73;707;2025-07-04T05:29:03.455Z;physical_store;pending;debit_card;31.88;162.68
74;713;2025-02-18T15:20:44.935Z;web;refunded;pix;4.15;917.15
75;495;2025-07-05T15:15:06.425Z;physical_store;completed;credit_card;14.34;62.58
76;701;2025-03-28T05:34:51.625Z;mobile_app;completed;credit_card;35.5;487.37
77;65;2025-06-28T07:47:35.551Z;marketplace;completed;credit_card;34.73;569.05
78;762;2025-06-04T13:57:08.450Z;mobile_app;refunded;debit_card;13.53;546.17
79;718;2025-10-26T22:55:56.167Z;web;completed;debit_card;19.28;689.72
80;657;2025-06-24T15:46:28.045Z;physical_store;completed;pix;35.68;656.34
81;12;2025-04-24T06:18:42.411Z;mobile_app;completed;credit_card;19.83;201.93
82;770;2025-07-23T20:55:11.983Z;physical_store;completed;credit_card;11.13;527.92
83;564;2025-07-20T00:52:39.401Z;physical_store;completed;credit_card;18.36;823.6
84;459;2024-12-26T04:58:16.800Z;web;canceled;credit_card;4.75;512.18
85;670;2025-03-24T05:15:15.757Z;web;completed;credit_card;22.29;42.46
86;94;2024-12-28T18:53:31.866Z;marketplace;canceled;credit_card;26.18;493.26
87;350;2025-09-14T22:42:15.771Z;marketplace;pending;pix;33.77;379.1
88;786;2025-03-22T09:55:32.360Z;physical_store;pending;credit_card;18.1;133.59
89;675;2025-07-23T15:10:06.306Z;mobile_app;completed;credit_card;25.35;829.26
90;561;2025-01-25T20:10:31.108Z;marketplace;pending;credit_card;6.57;164.21
91;735;2025-04-29T18:45:39.994Z;physical_store;completed;debit_card;7.5;939.11
92;403;2025-09-26T01:35:11.826Z;mobile_app;completed;pix;28.67;154.28
93;425;2025-08-28T20:39:26.414Z;web;canceled;pix;23.55;800.25
94;462;2025-11-21T09:46:05.382Z;physical_store;completed;cash;5.39;514.24
95;544;2025-04-20T06:52:57.174Z;web;completed;credit_card;23.4;949.28
96;800;2024-12-25T09:15:40.630Z;mobile_app;completed;credit_card;32.61;154.09
97;674;2025-10-22T02:02:50.649Z;marketplace;completed;credit_card;39.18;956.77
98;781;2025-09-23T08:15:51.669Z;mobile_app;completed;cash;38.82;502.61
99;137;2025-02-23T11:34:03.774Z;mobile_app;completed;debit_card;29.94;342.87
100;719;2025-12-02T18:59:35.901Z;marketplace;pending;paypal;25.3;242.17
101;640;2025-11-24T04:58:17.681Z;marketplace;completed;paypal;5.31;721.5
102;999;2025-11-18T08:25:32.906Z;mobile_app;completed;debit_card;12.9;146.0
103;361;2025-02-12T16:54:29.763Z;physical_store;completed;paypal;28.4;709.16
104;916;2025-08-06T10:25:02.394Z;marketplace;canceled;credit_card;0.51;124.85
105;391;2025-07-18T18:39:49.761Z;mobile_app;completed;credit_card;10.68;800.5
106;294;2025-11-16T20:24:00.256Z;marketplace;completed;credit_card;31.37;251.29
107;555;2024-12-17T08:00:57.756Z;web;completed;credit_card;24.64;706.66
108;576;2025-11-19T00:30:50.041Z;mobile_app;pending;credit_card;9.5;798.12
109;818;2025-03-30T04:33:49.401Z;marketplace;completed;credit_card;15.26;443.49
110;808;2025-08-05T03:06:24.764Z;marketplace;refunded;credit_card;29.75;248.78
111;890;2025-11-21T09:43:50.759Z;physical_store;pending;paypal;28.19;682.87
112;774;2025-04-24T19:10:58.593Z;mobile_app;pending;cash;11.77;205.65
113;700;2025-06-11T06:39:06.011Z;web;completed;credit_card;20.55;410.2
114;439;2025-12-07T16:07:21.469Z;marketplace;completed;credit_card;23.36;293.28
115;339;2025-07-21T05:48:00.397Z;physical_store;pending;credit_card;6.15;342.33
116;53;2025-06-02T03:23:11.745Z;marketplace;completed;credit_card;14.32;802.67
117;326;2025-03-12T07:00:16.399Z;mobile_app;refunded;credit_card;31.45;207.63
118;557;2025-01-30T03:38:38.270Z;physical_store;completed;credit_card;8.53;353.78
119;370;2025-06-29T22:21:25.143Z;marketplace;completed;pix;21.22;1017.92
120;844;2025-10-21T12:50:26.226Z;web;completed;credit_card;9.61;659.03
121;941;2024-12-23T04:54:55.873Z;mobile_app;refunded;debit_card;12.84;930.45
122;968;2025-04-03T03:31:43.587Z;web;completed;credit_card;11.31;924.42
123;842;2025-07-29T17:43:58.946Z;marketplace;completed;credit_card;19.47;329.98
124;668;2025-11-11T22:02:33.402Z;mobile_app;completed;credit_card;3.84;976.04
125;792;2025-08-31T16:42:52.533Z;web;completed;credit_card;25.18;254.09
126;702;2025-04-13T20:35:50.075Z;physical_store;pending;credit_card;33.15;914.21
127;760;2025-04-03T13:52:31.599Z;physical_store;completed;paypal;29.88;200.56
128;471;2025-07-26T12:38:09.686Z;marketplace;completed;credit_card;7.12;273.99
129;73;2025-10-28T21:01:47.533Z;mobile_app;canceled;credit_card;18.05;434.41
130;324;2025-01-29T15:33:50.240Z;web;completed;credit_card;0.24;726.12
131;65;2025-09-18T21:24:07.855Z;web;pending;credit_card;37.12;161.13
132;806;2025-09-18T11:12:58.550Z;marketplace;completed;credit_card;37.07;430.86
133;842;2025-01-18T10:58:28.650Z;web;completed;credit_card;5.46;408.63
134;817;2025-08-11T01:22:27.259Z;marketplace;refunded;credit_card;27.09;942.98
135;815;2025-03-29T16:40:04.044Z;marketplace;refunded;credit_card;34.99;193.54
136;43;2025-07-05T11:46:43.016Z;web;completed;credit_card;21.9;125.32
137;216;2025-10-02T16:21:11.863Z;marketplace;completed;paypal;34.06;193.67
138;189;2025-03-29T16:01:03.526Z;mobile_app;completed;credit_card;4.58;682.14
139;581;2025-11-02T07:57:45.994Z;web;canceled;paypal;39.77;511.81
140;563;2025-01-30T14:45:03.185Z;web;completed;credit_card;3.93;735.01
141;499;2024-12-27T20:05:30.388Z;marketplace;completed;debit_card;9.38;308.81
142;72;2025-01-14T14:01:05.857Z;mobile_app;completed;credit_card;24.65;344.21
143;599;2025-06-18T18:54:48.783Z;mobile_app;completed;credit_card;12.65;452.39
144;5;2025-07-05T09:59:05.206Z;marketplace;completed;credit_card;29.59;476.99
145;861;2025-07-25T10:09:08.239Z;marketplace;completed;debit_card;35.12;508.71
146;368;2024-12-22T18:46:30.467Z;marketplace;completed;credit_card;25.82;126.15
147;288;2025-03-05T15:01:12.407Z;mobile_app;canceled;credit_card;29.34;663.43
148;745;2025-04-19T07:25:18.763Z;web;canceled;pix;25.27;841.66
149;593;2025-12-07T23:05:15.386Z;physical_store;pending;credit_card;1.47;276.87
150;916;2025-07-06T19:07:05.367Z;physical_store;completed;credit_card;15.7;909.31
151;604;2025-08-30T23:49:36.948Z;marketplace;completed;credit_card;3.62;380.21
152;11;2024-12-23T15:30:11.652Z;mobile_app;pending;pix;24.56;207.09
153;527;2025-12-13T02:13:43.630Z;mobile_app;completed;credit_card;37.95;704.18
154;991;2025-06-02T05:59:52.162Z;mobile_app;pending;credit_card;14.35;248.79
155;500;2025-07-16T06:28:45.811Z;mobile_app;completed;credit_card;1.71;224.35
156;930;2025-01-25T16:33:07.681Z;marketplace;completed;paypal;35.26;94.37
157;665;2025-02-05T19:54:36.763Z;marketplace;completed;cash;25.34;313.37
158;760;2025-03-05T14:11:33.503Z;marketplace;completed;credit_card;15.07;406.02
159;602;2025-08-12T20:02:08.175Z;web;completed;credit_card;36.29;562.33
160;362;2025-09-05T11:27:39.824Z;marketplace;completed;credit_card;24.17;535.97
161;143;2025-09-03T01:04:27.888Z;physical_store;completed;credit_card;25.74;253.03
162;192;2025-03-16T01:26:24.800Z;mobile_app;completed;debit_card;4.73;250.47
163;831;2025-11-14T17:21:11.019Z;marketplace;pending;credit_card;19.15;245.64
164;166;2025-03-12T00:45:07.049Z;physical_store;completed;credit_card;22.94;200.85
165;645;2025-09-03T16:36:26.693Z;web;canceled;credit_card;6.65;930.65
166;530;2025-07-20T07:35:26.806Z;physical_store;completed;credit_card;0.74;725.9
167;678;2024-12-19T13:21:20.412Z;marketplace;canceled;credit_card;24.26;506.25
168;494;2025-10-07T23:03:05.128Z;mobile_app;completed;credit_card;5.71;596.7
169;786;2025-07-04T08:25:27.713Z;mobile_app;completed;credit_card;6.71;698.59
170;945;2025-11-29T08:56:30.627Z;physical_store;completed;credit_card;15.13;164.7
171;17;2025-11-13T17:17:04.562Z;mobile_app;completed;paypal;27.37;857.35
172;621;2025-09-26T23:26:08.068Z;web;completed;paypal;23.99;904.19
173;545;2025-07-18T21:21:43.212Z;web;completed;debit_card;36.08;584.58
174;2;2025-04-05T07:45:53.975Z;physical_store;completed;credit_card;1.74;540.96
175;235;2025-09-21T02:22:37.149Z;physical_store;pending;credit_card;23.56;770.13
176;780;2025-07-01T11:53:26.485Z;web;completed;credit_card;30.63;942.51
177;86;2025-03-26T04:02:39.938Z;marketplace;completed;credit_card;10.31;35.67
178;762;2025-07-12T21:13:06.747Z;web;completed;credit_card;0.29;661.75
179;705;2025-09-09T13:30:35.508Z;marketplace;completed;credit_card;17.04;610.7
180;268;2025-10-15T04:33:51.006Z;physical_store;completed;debit_card;39.67;449.18
181;209;2025-07-22T16:24:22.539Z;physical_store;completed;credit_card;7.15;575.06
182;496;2025-05-20T13:31:49.092Z;marketplace;refunded;credit_card;30.97;441.14
183;142;2025-08-04T10:14:35.072Z;web;pending;credit_card;27.97;206.53
184;220;2025-08-23T08:38:22.964Z;physical_store;pending;pix;24.56;715.43
185;54;2025-04-24T18:19:22.805Z;mobile_app;completed;debit_card;32.17;858.96
186;483;2025-02-08T12:03:04.526Z;physical_store;completed;credit_card;14.83;631.68
187;742;2025-07-24T12:10:58.643Z;physical_store;canceled;credit_card;26.25;326.99
188;987;2025-06-30T22:39:35.432Z;web;canceled;pix;25.61;475.8
189;207;2024-12-19T22:24:03.523Z;marketplace;completed;pix;20.42;724.9
190;630;2025-01-07T21:23:13.125Z;mobile_app;completed;credit_card;26.2;1002.33
191;89;2025-01-01T05:47:30.644Z;marketplace;pending;credit_card;15.81;610.17
192;531;2025-04-14T15:16:40.348Z;web;pending;credit_card;3.61;302.41
193;850;2025-05-31T10:30:26.458Z;marketplace;completed;pix;9.05;972.85
194;466;2025-03-09T19:57:34.467Z;physical_store;completed;credit_card;16.29;140.63
195;75;2025-09-16T17:06:06.432Z;marketplace;completed;credit_card;20.53;293.07
196;551;2025-04-29T03:14:10.934Z;marketplace;completed;cash;22.53;797.1
197;776;2025-11-05T22:41:26.509Z;marketplace;refunded;credit_card;18.43;613.52
198;29;2025-01-13T20:24:56.864Z;physical_store;completed;credit_card;25.35;1019.66
199;694;2025-04-09T19:27:50.717Z;mobile_app;pending;credit_card;14.12;559.06
200;718;2025-05-25T18:18:05.723Z;marketplace;completed;credit_card;26.95;851.6
201;78;2025-01-17T14:10:08.449Z;mobile_app;completed;credit_card;35.77;319.46
202;970;2025-03-05T20:47:06.723Z;mobile_app;completed;credit_card;29.42;904.71
203;212;2025-08-14T00:20:19.678Z;mobile_app;completed;credit_card;24.74;197.62
204;110;2025-01-08T18:43:38.825Z;web;canceled;debit_card;26.54;648.09
205;783;2025-07-17T04:56:47.862Z;web;pending;credit_card;12.62;912.78
206;903;2025-07-04T02:10:42.332Z;marketplace;completed;cash;36.64;331.3
207;228;2025-02-03T16:13:52.351Z;mobile_app;completed;pix;19.13;569.08
208;515;2025-03-04T20:57:12.944Z;marketplace;completed;debit_card;6.99;983.97
209;716;2024-12-22T00:34:02.976Z;physical_store;completed;credit_card;26.96;418.8
210;104;2025-03-26T22:24:47.962Z;marketplace;completed;pix;7.49;285.08
211;276;2025-06-07T10:55:22.330Z;physical_store;refunded;credit_card;7.36;442.82
212;430;2025-05-09T01:47:03.938Z;marketplace;completed;credit_card;18.03;598.01
213;590;2025-07-26T17:09:38.717Z;mobile_app;pending;debit_card;32.16;596.39
214;877;2025-08-05T08:17:19.083Z;physical_store;completed;pix;29.54;513.07
215;10;2025-10-20T13:58:52.879Z;mobile_app;completed;credit_card;35.73;673.77
216;547;2025-04-01T13:28:36.812Z;marketplace;pending;credit_card;22.49;598.97
217;408;2025-04-03T13:58:40.586Z;web;completed;credit_card;32.55;519.56
218;645;2025-09-23T04:29:00.456Z;web;completed;credit_card;14.44;583.58
219;955;2025-06-14T18:07:11.390Z;marketplace;completed;credit_card;14.04;700.03
220;621;2025-11-11T16:28:16.905Z;mobile_app;completed;debit_card;21.54;1001.33
221;292;2025-04-11T13:12:00.109Z;marketplace;completed;credit_card;30.99;488.98
222;81;2025-10-30T15:33:52.957Z;physical_store;completed;credit_card;38.26;909.15
223;656;2024-12-17T21:06:59.379Z;marketplace;completed;debit_card;16.19;925.12
224;82;2025-03-27T12:42:46.725Z;mobile_app;completed;credit_card;26.12;742.34
225;620;2025-02-19T19:26:05.523Z;physical_store;completed;credit_card;34.51;410.41
226;602;2025-09-12T06:09:53.567Z;physical_store;completed;credit_card;0.92;734.14
227;678;2025-11-08T14:27:17.602Z;marketplace;canceled;debit_card;3.2;186.77
228;106;2025-02-16T03:06:14.646Z;web;completed;pix;21.94;67.78
229;407;2025-04-03T15:37:19.173Z;web;completed;debit_card;3.37;936.33
230;400;2024-12-16T06:41:50.328Z;marketplace;completed;debit_card;17.73;161.61
231;540;2024-12-26T04:37:13.116Z;mobile_app;completed;debit_card;34.41;373.11
232;488;2025-01-12T18:18:45.947Z;physical_store;refunded;credit_card;10.9;466.85
233;993;2025-08-30T15:40:14.993Z;mobile_app;completed;credit_card;29.96;909.71
234;446;2025-04-05T23:07:57.808Z;marketplace;canceled;credit_card;9.09;116.85
235;316;2025-09-03T13:32:12.227Z;marketplace;completed;credit_card;0.42;533.27
236;777;2025-04-18T10:52:02.525Z;mobile_app;completed;credit_card;0.33;923.98
237;970;2025-11-23T16:51:18.591Z;physical_store;completed;pix;31.92;636.98
238;816;2025-05-09T00:29:13.825Z;web;completed;credit_card;35.29;483.65
239;256;2025-01-22T23:43:03.710Z;mobile_app;pending;debit_card;33.14;269.32
240;82;2025-06-27T18:52:57.128Z;physical_store;completed;credit_card;32.0;652.95
241;711;2025-04-08T16:58:22.802Z;marketplace;completed;debit_card;32.35;457.0
242;874;2025-03-27T10:59:55.205Z;web;completed;credit_card;25.48;650.85
243;279;2025-11-28T23:00:16.137Z;physical_store;completed;credit_card;1.99;546.26
244;191;2025-11-18T12:59:32.660Z;web;completed;credit_card;17.54;45.58
245;93;2025-05-03T20:28:22.994Z;mobile_app;completed;credit_card;16.81;806.82
246;511;2025-10-15T04:23:44.425Z;marketplace;completed;pix;13.21;859.89
247;975;2025-07-08T04:54:11.150Z;mobile_app;completed;pix;2.86;483.6
248;197;2025-05-01T21:35:03.302Z;marketplace;pending;pix;4.88;777.66
249;255;2025-02-11T18:17:19.101Z;physical_store;pending;credit_card;29.5;82.34
250;472;2025-02-12T15:14:41.500Z;web;completed;cash;18.91;706.72
251;320;2025-05-28T16:35:40.290Z;marketplace;completed;debit_card;29.79;588.38
252;126;2025-03-11T21:20:32.859Z;marketplace;completed;credit_card;14.42;85.47
253;683;2025-09-19T04:12:29.459Z;mobile_app;refunded;credit_card;17.37;52.14
254;814;2025-03-05T11:36:12.055Z;marketplace;completed;credit_card;9.72;979.18
255;596;2025-02-05T06:40:24.280Z;physical_store;completed;credit_card;30.83;294.58
256;512;2025-09-30T20:10:50.186Z;web;completed;credit_card;38.79;803.16
257;62;2025-08-18T07:33:00.563Z;web;completed;credit_card;21.45;146.69
258;500;2025-03-30T20:45:57.507Z;mobile_app;completed;credit_card;25.79;386.16
259;914;2025-02-18T17:59:30.132Z;physical_store;pending;credit_card;15.11;745.02
260;257;2025-03-05T17:01:11.446Z;web;completed;credit_card;11.79;714.89
261;195;2025-01-13T16:40:07.535Z;mobile_app;completed;credit_card;18.74;889.05
262;614;2025-08-05T07:18:31.149Z;mobile_app;completed;credit_card;11.83;289.91
263;376;2025-11-16T03:37:46.695Z;physical_store;completed;debit_card;15.16;216.98
264;20;2025-02-03T09:58:23.340Z;marketplace;pending;credit_card;28.84;693.96
265;552;2025-05-04T20:09:34.173Z;physical_store;completed;debit_card;30.63;201.68
266;290;2024-12-31T08:55:20.240Z;marketplace;completed;credit_card;3.85;669.56
267;45;2024-12-21T22:27:53.040Z;mobile_app;completed;credit_card;4.28;212.06
268;33;2025-10-13T00:10:40.160Z;physical_store;completed;credit_card;28.05;298.87
269;376;2025-07-23T13:04:34.279Z;mobile_app;completed;credit_card;37.21;261.77
270;504;2025-05-06T19:48:08.703Z;web;completed;debit_card;14.44;763.05
271;912;2025-11-10T00:21:04.838Z;physical_store;pending;pix;2.33;626.92
272;542;2025-08-23T14:40:17.413Z;web;pending;pix;3.12;234.7
273;532;2025-07-21T17:11:21.180Z;web;completed;credit_card;15.41;224.67
274;673;2025-05-25T04:49:27.124Z;mobile_app;completed;paypal;22.34;589.32
275;765;2025-01-19T18:32:50.911Z;web;pending;credit_card;26.98;735.48
276;438;2025-04-01T11:06:30.726Z;web;completed;credit_card;16.06;366.82
277;162;2025-02-09T20:54:22.943Z;physical_store;canceled;paypal;22.0;1018.91
278;866;2025-02-03T05:53:51.467Z;marketplace;completed;debit_card;33.05;370.03
279;247;2025-01-31T09:24:51.457Z;mobile_app;completed;credit_card;29.78;402.59
280;464;2025-04-03T20:28:39.948Z;physical_store;refunded;credit_card;1.39;300.18
281;17;2025-05-12T06:56:46.409Z;mobile_app;refunded;credit_card;12.01;249.46
282;877;2025-06-30T08:12:57.058Z;marketplace;completed;pix;27.59;318.03
283;567;2025-09-21T10:38:28.530Z;mobile_app;completed;credit_card;6.24;285.93
284;911;2025-11-10T03:25:56.726Z;mobile_app;completed;pix;3.68;415.48
285;940;2025-04-24T17:24:56.525Z;mobile_app;pending;debit_card;31.72;221.16
286;846;2025-03-12T11:09:29.203Z;web;completed;credit_card;29.23;613.99
287;81;2025-02-16T20:29:44.319Z;web;canceled;credit_card;35.19;480.81
288;953;2025-05-11T20:51:34.133Z;web;canceled;credit_card;26.11;636.37
289;12;2025-07-23T04:30:35.235Z;physical_store;completed;credit_card;12.77;586.38
290;335;2025-06-05T23:13:56.872Z;mobile_app;completed;debit_card;39.89;1011.51
291;771;2025-12-11T07:32:53.348Z;web;completed;credit_card;15.77;165.32
292;85;2024-12-16T08:20:06.245Z;physical_store;completed;credit_card;15.97;119.35
293;514;2025-03-05T08:41:21.021Z;physical_store;pending;credit_card;5.39;573.5
294;500;2025-01-29T15:09:46.166Z;physical_store;completed;credit_card;24.64;765.59
295;253;2025-04-23T04:19:28.989Z;mobile_app;completed;pix;12.94;938.6
296;92;2024-12-26T14:19:33.869Z;web;completed;credit_card;13.93;348.25
297;609;2025-03-03T05:28:48.004Z;web;pending;credit_card;13.99;839.14
298;823;2025-10-16T23:23:35.570Z;physical_store;completed;credit_card;36.97;285.79
299;702;2025-07-16T16:52:51.417Z;marketplace;completed;debit_card;3.43;748.22
300;249;2025-06-15T04:45:57.929Z;mobile_app;canceled;pix;0.55;700.47
301;114;2025-04-03T20:47:00.396Z;marketplace;completed;credit_card;8.36;555.61
302;209;2025-09-25T12:15:36.602Z;marketplace;completed;debit_card;39.69;740.86
303;685;2025-10-10T12:25:58.442Z;web;completed;paypal;21.07;291.42
304;62;2024-12-17T07:26:19.423Z;marketplace;completed;debit_card;10.85;486.51
305;968;2025-02-07T18:29:54.167Z;web;completed;debit_card;26.52;941.13
306;369;2025-05-16T04:52:46.619Z;web;completed;pix;25.98;272.53
307;390;2025-08-16T18:27:09.497Z;web;canceled;credit_card;23.88;130.14
308;204;2025-01-01T08:13:43.462Z;physical_store;completed;debit_card;1.59;925.41
309;313;2025-07-13T01:57:59.762Z;marketplace;completed;debit_card;0.73;691.36
310;364;2025-08-06T09:10:35.592Z;marketplace;completed;cash;20.05;835.71
311;641;2025-03-01T20:08:56.375Z;marketplace;canceled;pix;32.59;81.47
312;569;2025-07-28T14:52:13.368Z;marketplace;completed;credit_card;15.71;170.23
313;748;2025-06-11T06:56:57.446Z;physical_store;completed;debit_card;34.91;727.7
314;428;2025-06-10T11:42:15.926Z;mobile_app;completed;credit_card;12.5;625.76
315;460;2025-07-23T00:49:16.319Z;mobile_app;completed;credit_card;21.65;825.75
316;884;2024-12-15T06:58:45.433Z;mobile_app;completed;debit_card;20.95;173.5
317;931;2025-08-07T12:42:25.635Z;mobile_app;completed;credit_card;6.32;92.78
318;546;2025-02-19T16:06:58.918Z;web;completed;pix;5.82;54.71
319;327;2025-07-15T00:32:21.316Z;physical_store;refunded;credit_card;29.82;855.08
320;653;2025-04-18T07:13:02.405Z;marketplace;completed;credit_card;5.26;50.93
321;627;2025-01-19T20:39:43.942Z;marketplace;completed;debit_card;23.85;270.14
322;27;2025-02-05T22:40:46.408Z;marketplace;completed;pix;5.36;854.58
323;481;2025-10-17T22:55:39.884Z;marketplace;completed;credit_card;18.95;199.46
324;232;2025-05-01T01:51:18.448Z;web;completed;cash;37.02;988.21
325;228;2025-09-02T18:12:40.307Z;mobile_app;pending;credit_card;37.08;1023.0
326;888;2025-03-27T02:05:44.392Z;physical_store;completed;pix;35.5;474.5
327;795;2025-06-12T07:40:19.542Z;web;completed;pix;28.81;435.08
328;962;2025-06-20T07:35:01.969Z;web;completed;credit_card;33.08;94.65
329;252;2025-04-28T02:47:37.102Z;physical_store;refunded;credit_card;15.5;785.36
330;986;2025-12-03T18:10:54.971Z;web;completed;credit_card;35.38;813.58
331;293;2025-04-06T10:26:30.470Z;physical_store;completed;credit_card;36.76;732.91
332;926;2025-09-06T02:26:22.632Z;mobile_app;completed;debit_card;3.62;514.26
333;185;2025-07-14T03:30:01.129Z;mobile_app;completed;credit_card;1.0;465.61
334;919;2025-07-29T14:08:01.827Z;mobile_app;canceled;credit_card;12.96;668.56
335;729;2025-11-07T17:06:06.399Z;mobile_app;pending;credit_card;4.57;464.98
336;372;2025-03-07T09:53:51.294Z;web;completed;credit_card;31.64;553.07
337;973;2025-03-28T20:53:15.006Z;mobile_app;completed;credit_card;30.73;944.74
338;580;2025-09-25T07:00:35.251Z;mobile_app;completed;credit_card;30.77;101.05
